"Jahr","Alter","Geschlecht","qx"
1987,70,"F",0.0205620832010162
1987,71,"F",0.0224016671008075
1987,72,"F",0.0277410103684094
1987,73,"F",0.0276704720765196
1987,74,"F",0.0332441537851764
1987,75,"F",0.0374196864559239
1987,76,"F",0.0445420578270011
1987,77,"F",0.0479879402035091
1987,78,"F",0.0541831705620899
1987,79,"F",0.0636699268087311
1987,80,"F",0.07270096130655
1987,81,"F",0.0802622697907627
1987,82,"F",0.0914463184229824
1987,83,"F",0.101734104046243
1987,84,"F",0.113039901275195
1987,85,"F",0.124890720619458
1987,86,"F",0.133016627078385
1987,87,"F",0.159851469456143
1987,88,"F",0.170988328637958
1987,89,"F",0.188701393983859
1987,90,"F",0.194510853973415
1987,91,"F",0.21599382874775
1987,92,"F",0.241916167664671
1987,93,"F",0.273460917685036
1987,94,"F",0.289446545204538
1987,95,"F",0.266123982467126
1988,0,"M",0.008731
1988,1,"M",0.000786137034915715
1988,2,"M",0.000443645881857102
1988,3,"M",0.000284766108452077
1988,4,"M",0.000173362805010185
1988,5,"M",0.000254065040650407
1988,6,"M",0.000229116547421918
1988,7,"M",0.000273975489731188
1988,8,"M",0.000198967579338322
1988,9,"M",0.000230621987500288
1988,10,"M",0.000278125434570992
1988,11,"M",0.000183192122738722
1988,12,"M",0.000220055894197126
1988,13,"M",0.000274258710351157
1988,14,"M",0.000247805885389778
1988,15,"M",0.00045493655613027
1988,16,"M",0.0008895972719017
1988,17,"M",0.00120117998268888
1988,18,"M",0.00167937392939912
1988,19,"M",0.00169449921213705
1988,20,"M",0.00135085349379835
1988,21,"M",0.00137243240770392
1988,22,"M",0.00141542816702052
1988,23,"M",0.00130362645176582
1988,24,"M",0.00133428150407249
1988,25,"M",0.00116387851465529
1988,26,"M",0.00109919491399543
1988,27,"M",0.00144822592324403
1988,28,"M",0.00114702649312581
1988,29,"M",0.00124045880436311
1988,30,"M",0.00165641268338855
1988,31,"M",0.00147997728406959
1988,32,"M",0.00153234602175931
1988,33,"M",0.0013554921295545
1988,34,"M",0.00166214852484318
1988,35,"M",0.00153752458541748
1988,36,"M",0.00175458056449092
1988,37,"M",0.00224687543884286
1988,38,"M",0.00176318470339315
1988,39,"M",0.00235213778974923
1988,40,"M",0.00244316006344923
1988,41,"M",0.00359164552020301
1988,42,"M",0.00298328654819652
1988,43,"M",0.00380529570318694
1988,44,"M",0.0037308942110964
1988,45,"M",0.00412213586961986
1988,46,"M",0.00417559780641929
1988,47,"M",0.00481895677894282
1988,48,"M",0.00477468429458156
1988,49,"M",0.00564809401599302
1988,50,"M",0.00570172684458399
1988,51,"M",0.00687853257971633
1988,52,"M",0.00693000693000693
1988,53,"M",0.00863836417812526
1988,54,"M",0.00928167337604151
1988,55,"M",0.00992735451513663
1988,56,"M",0.0112112718733429
1988,57,"M",0.0130822205218078
1988,58,"M",0.0136259287600899
1988,59,"M",0.0145189650841497
1988,60,"M",0.0171298995788792
1988,61,"M",0.0190188679245283
1988,62,"M",0.0190759462899143
1988,63,"M",0.0209842320188381
1988,64,"M",0.0223605562265787
1988,65,"M",0.0219828396066888
1988,66,"M",0.0260957689384343
1988,67,"M",0.0290807855501702
1988,68,"M",0.0344258429615657
1988,69,"M",0.033582780231113
1988,70,"M",0.0368213161946843
1988,71,"M",0.0435651754325498
1988,72,"M",0.045253897206359
1988,73,"M",0.0512385137834599
1988,74,"M",0.0534894761829403
1988,75,"M",0.0595224415691862
1988,76,"M",0.0672379696769941
1988,77,"M",0.0709996279959611
1988,78,"M",0.0797808793962528
1988,79,"M",0.089665554028405
1988,80,"M",0.0994563829399102
1988,81,"M",0.114558472553699
1988,82,"M",0.116375494991847
1988,83,"M",0.137871976022265
1988,84,"M",0.146866589773164
1988,85,"M",0.161904028344759
1988,86,"M",0.173519499277805
1988,87,"M",0.174496644295302
1988,88,"M",0.194905505341002
1988,89,"M",0.223298832856199
1988,90,"M",0.219013237063779
1988,91,"M",0.245236122618061
1988,92,"M",0.265206812652068
1988,93,"M",0.274074074074074
1988,94,"M",0.352638352638353
1988,95,"M",0.279420289855072
1988,0,"F",0.007495
1988,1,"F",0.000424358158285593
1988,2,"F",0.000351514441384967
1988,3,"F",0.000161496845043777
1988,4,"F",0.000113446855820391
1988,5,"F",0.000176188168964454
1988,6,"F",0.000151618527784095
1988,7,"F",0.000111159280132502
1988,8,"F",0.000164074677417465
1988,9,"F",0.000219600570961485
1988,10,"F",0.000146327187591455
1988,11,"F",0.000144348746571717
1988,12,"F",9.25497454881999e-05
1988,13,"F",0.000132365593769993
1988,14,"F",0.000172243034922275
1988,15,"F",0.000329197786144888
1988,16,"F",0.000345874485992083
1988,17,"F",0.000220139054502761
1988,18,"F",0.000329258042994169
1988,19,"F",0.000360537528679122
1988,20,"F",0.000416820302355035
1988,21,"F",0.000300673350054992
1988,22,"F",0.00038986050791027
1988,23,"F",0.000428121464175407
1988,24,"F",0.000376815307745062
1988,25,"F",0.00031860904394529
1988,26,"F",0.000383827062878549
1988,27,"F",0.00036232169440528
1988,28,"F",0.000441641926540226
1988,29,"F",0.000624077588024457
1988,30,"F",0.000550613417760724
1988,31,"F",0.000537284977685342
1988,32,"F",0.000557819824196784
1988,33,"F",0.00080041164027214
1988,34,"F",0.000649574331971852
1988,35,"F",0.000800272092511454
1988,36,"F",0.00103627995814242
1988,37,"F",0.000810520556827622
1988,38,"F",0.000994075311145572
1988,39,"F",0.00121152681224219
1988,40,"F",0.00114816941054464
1988,41,"F",0.00137495391911684
1988,42,"F",0.00130552951090117
1988,43,"F",0.00171638925901669
1988,44,"F",0.00202378447697194
1988,45,"F",0.00222127986106904
1988,46,"F",0.00229137752773405
1988,47,"F",0.00243333333333333
1988,48,"F",0.00265258544702655
1988,49,"F",0.00257818852507784
1988,50,"F",0.00277925162333561
1988,51,"F",0.0028988205257769
1988,52,"F",0.00343537369675504
1988,53,"F",0.00365031080544901
1988,54,"F",0.00390347305698812
1988,55,"F",0.0042615229337221
1988,56,"F",0.00514685449866496
1988,57,"F",0.00512001503123679
1988,58,"F",0.00594094006639874
1988,59,"F",0.00535693490159544
1988,60,"F",0.00758772587322271
1988,61,"F",0.0075721934717835
1988,62,"F",0.00818714681090637
1988,63,"F",0.00965422523832606
1988,64,"F",0.0111966133212004
1988,65,"F",0.0111683680467112
1988,66,"F",0.0135971428290322
1988,67,"F",0.0141924842956191
1988,68,"F",0.0169778488454122
1988,69,"F",0.0177579048227403
1988,70,"F",0.0186862737132876
1988,71,"F",0.0226467073146029
1988,72,"F",0.0237002241913099
1988,73,"F",0.0289838647986287
1988,74,"F",0.0309091139979936
1988,75,"F",0.0353333333333333
1988,76,"F",0.0401352995440994
1988,77,"F",0.0443671649325518
1988,78,"F",0.0512594809500756
1988,79,"F",0.0614832842320994
1988,80,"F",0.0708704971306091
1988,81,"F",0.0782176928942034
1988,82,"F",0.086005677636421
1988,83,"F",0.0992671552298468
1988,84,"F",0.110331100890288
1988,85,"F",0.124656221995612
1988,86,"F",0.13949501803507
1988,87,"F",0.150006454666724
1988,88,"F",0.160378372567989
1988,89,"F",0.181767879374741
1988,90,"F",0.195038340099233
1988,91,"F",0.214226535684696
1988,92,"F",0.229421487603306
1988,93,"F",0.249485008010986
1988,94,"F",0.284992101105845
1988,95,"F",0.271221840966731
1989,0,"M",0.00912
1989,1,"M",0.000774721930164352
1989,2,"M",0.000556031271198692
1989,3,"M",0.000351895838831706
1989,4,"M",0.000326409818407338
1989,5,"M",0.000366707292082358
1989,6,"M",0.00025333023707488
1989,7,"M",0.000332439901099129
1989,8,"M",0.000314825114648813
1989,9,"M",0.000264078695451244
1989,10,"M",0.000252221266838636
1989,11,"M",6.90965624460183e-05
1989,12,"M",0.000227531285551763
1989,13,"M",0.000284218235879273
1989,14,"M",0.000272505266688327
1989,15,"M",0.000246098316277353
1989,16,"M",0.000687616035205941
1989,17,"M",0.000957025858102512
1989,18,"M",0.00154394090917066
1989,19,"M",0.00191837721968755
1989,20,"M",0.00135356333417275
1989,21,"M",0.0014458234725636
1989,22,"M",0.00132850241545894
1989,23,"M",0.00120653315359465
1989,24,"M",0.00123152709359606
1989,25,"M",0.00120559804199258
1989,26,"M",0.00121126328923654
1989,27,"M",0.0015744439784875
1989,28,"M",0.00157273125954603
1989,29,"M",0.00120091648889942
1989,30,"M",0.00119960232361327
1989,31,"M",0.00127686026780464
1989,32,"M",0.00143715033619053
1989,33,"M",0.00148557825686185
1989,34,"M",0.00149829781988184
1989,35,"M",0.00171046034975965
1989,36,"M",0.00166805671392827
1989,37,"M",0.00194843673104543
1989,38,"M",0.00226110794289202
1989,39,"M",0.00220834676907142
1989,40,"M",0.00269005626385284
1989,41,"M",0.00298997265268915
1989,42,"M",0.00347785310955237
1989,43,"M",0.00296240566148638
1989,44,"M",0.00367772253626643
1989,45,"M",0.00388349514563107
1989,46,"M",0.00445910636280177
1989,47,"M",0.00424905421271362
1989,48,"M",0.00467531600126901
1989,49,"M",0.00564340623422618
1989,50,"M",0.00554281726647393
1989,51,"M",0.00707356507679871
1989,52,"M",0.00722370664768989
1989,53,"M",0.00783068203597733
1989,54,"M",0.010118973765113
1989,55,"M",0.010012176971993
1989,56,"M",0.0104207577304742
1989,57,"M",0.0133185065889541
1989,58,"M",0.0135492192293725
1989,59,"M",0.0149927292784436
1989,60,"M",0.017590665968827
1989,61,"M",0.0175392255269692
1989,62,"M",0.0196081173689878
1989,63,"M",0.0199593798857377
1989,64,"M",0.0231467381372967
1989,65,"M",0.024755535128453
1989,66,"M",0.0247998845024784
1989,67,"M",0.0296691499398159
1989,68,"M",0.0318470236345718
1989,69,"M",0.0366774541531823
1989,70,"M",0.0358485904861245
1989,71,"M",0.0398245491888881
1989,72,"M",0.046800072111051
1989,73,"M",0.0481255675184849
1989,74,"M",0.0572119682389441
1989,75,"M",0.05944859276278
1989,76,"M",0.0628444074355269
1989,77,"M",0.0729376652616698
1989,78,"M",0.0785519321936503
1989,79,"M",0.0895124428643982
1989,80,"M",0.100854269545471
1989,81,"M",0.10460182767624
1989,82,"M",0.124502084298286
1989,83,"M",0.130406989132751
1989,84,"M",0.146620990345687
1989,85,"M",0.158284247092584
1989,86,"M",0.16764350172109
1989,87,"M",0.183300337719809
1989,88,"M",0.195033313143549
1989,89,"M",0.222675367047308
1989,90,"M",0.233496684923609
1989,91,"M",0.265582655826558
1989,92,"M",0.283214871514489
1989,93,"M",0.309666381522669
1989,94,"M",0.362892223738063
1989,95,"M",0.284697508896797
1989,0,"F",0.007468
1989,1,"F",0.000515089789515581
1989,2,"F",0.000327125733112134
1989,3,"F",0.000465008137642409
1989,4,"F",0.000229515721826945
1989,5,"F",0.000180942256802298
1989,6,"F",0.000241840627026789
1989,7,"F",6.4882400648824e-05
1989,8,"F",0.000110784911095109
1989,9,"F",0.000116791049133994
1989,10,"F",0.000121496349034711
1989,11,"F",7.27563752773837e-05
1989,12,"F",0.000167442082979512
1989,13,"F",0.000115052291266381
1989,14,"F",0.000131535679052943
1989,15,"F",0.000192174237975765
1989,16,"F",0.000367227027909254
1989,17,"F",0.000342928994646497
1989,18,"F",0.000436236731132761
1989,19,"F",0.000463380100399022
1989,20,"F",0.000324522546203897
1989,21,"F",0.000412816360229907
1989,22,"F",0.00045459176875387
1989,23,"F",0.000370730803095602
1989,24,"F",0.000333525363087838
1989,25,"F",0.000389209903895093
1989,26,"F",0.000361859960195404
1989,27,"F",0.000366591311785911
1989,28,"F",0.000407817548702827
1989,29,"F",0.000423583845163813
1989,30,"F",0.00058834900863192
1989,31,"F",0.00058285048170878
1989,32,"F",0.00053552148564025
1989,33,"F",0.000752580275229358
1989,34,"F",0.00066419333719198
1989,35,"F",0.000843128988931481
1989,36,"F",0.000638251191734647
1989,37,"F",0.00101354090651099
1989,38,"F",0.00109280770631805
1989,39,"F",0.00105209873847406
1989,40,"F",0.000864212942068926
1989,41,"F",0.0013315332975792
1989,42,"F",0.00159197643874871
1989,43,"F",0.00173094478760359
1989,44,"F",0.00176167675490108
1989,45,"F",0.00216541353383459
1989,46,"F",0.00236614591233126
1989,47,"F",0.00216502734280222
1989,48,"F",0.0022381827292467
1989,49,"F",0.0029561612841961
1989,50,"F",0.00288256050892103
1989,51,"F",0.00364446244178984
1989,52,"F",0.00306564478507164
1989,53,"F",0.00419309608065701
1989,54,"F",0.00398152572065616
1989,55,"F",0.00441111601235112
1989,56,"F",0.00473026241693885
1989,57,"F",0.00470988103908716
1989,58,"F",0.00578300739988906
1989,59,"F",0.00602176740044753
1989,60,"F",0.00653633051810376
1989,61,"F",0.00752560797156993
1989,62,"F",0.00710539671798342
1989,63,"F",0.00952977258014878
1989,64,"F",0.010082044165068
1989,65,"F",0.0117560029589939
1989,66,"F",0.0123117794585593
1989,67,"F",0.0139851769094954
1989,68,"F",0.0158846555054068
1989,69,"F",0.0185543839514143
1989,70,"F",0.0188236826678825
1989,71,"F",0.0207689916053477
1989,72,"F",0.0267207987240301
1989,73,"F",0.0256667701126344
1989,74,"F",0.0317321561257048
1989,75,"F",0.0353167892397845
1989,76,"F",0.0383950650110346
1989,77,"F",0.0469627503170334
1989,78,"F",0.0492350200614336
1989,79,"F",0.057706321028233
1989,80,"F",0.0684067483718784
1989,81,"F",0.075055022941769
1989,82,"F",0.0852525252525253
1989,83,"F",0.0975136334226823
1989,84,"F",0.10793144679155
1989,85,"F",0.114857489387508
1989,86,"F",0.136840988649623
1989,87,"F",0.149904014689926
1989,88,"F",0.167997574042252
1989,89,"F",0.181071543150465
1989,90,"F",0.204917344969371
1989,91,"F",0.207487595850248
1989,92,"F",0.221085877575575
1989,93,"F",0.251295336787565
1989,94,"F",0.289827856025039
1989,95,"F",0.276879026485326
1990,0,"M",0.008499
1990,1,"M",0.000587780692492734
1990,2,"M",0.000501893009503235
1990,3,"M",0.000416991298050017
1990,4,"M",0.000369649593929049
1990,5,"M",0.000323488499983826
1990,6,"M",0.000257234726688103
1990,7,"M",0.000273451057519378
1990,8,"M",8.27181173356494e-05
1990,9,"M",8.33976189979776e-05
1990,10,"M",0.000152883491858954
1990,11,"M",0.000181764478676755
1990,12,"M",0.000182381907714755
1990,13,"M",0.000270185076777593
1990,14,"M",0.000194744073829642
1990,15,"M",0.000352240352240352
1990,16,"M",0.000445976079464829
1990,17,"M",0.00102867679169295
1990,18,"M",0.00160081496034345
1990,19,"M",0.00147404382245576
1990,20,"M",0.00155013192612137
1990,21,"M",0.00124267983907296
1990,22,"M",0.00134780980906028
1990,23,"M",0.00127477283844478
1990,24,"M",0.00124179139365518
1990,25,"M",0.00119483772520172
1990,26,"M",0.00112845052315823
1990,27,"M",0.00107629496222205
1990,28,"M",0.00107160958656144
1990,29,"M",0.00116118083158412
1990,30,"M",0.001478633742422
1990,31,"M",0.00144425422119808
1990,32,"M",0.00149447045930059
1990,33,"M",0.00147012850950937
1990,34,"M",0.00159030268761154
1990,35,"M",0.00161012506552835
1990,36,"M",0.00188428178754237
1990,37,"M",0.00169051737694606
1990,38,"M",0.00195289147503089
1990,39,"M",0.00195005472092329
1990,40,"M",0.00252790417298643
1990,41,"M",0.00300354191263282
1990,42,"M",0.00336636005495355
1990,43,"M",0.00357216057154569
1990,44,"M",0.00319563889280511
1990,45,"M",0.00415809863555288
1990,46,"M",0.00487913062763362
1990,47,"M",0.00479703676716155
1990,48,"M",0.00568362405818236
1990,49,"M",0.00496644295302013
1990,50,"M",0.00585914742746808
1990,51,"M",0.00587663086534894
1990,52,"M",0.00633628093390165
1990,53,"M",0.00822377319699183
1990,54,"M",0.00848242039096498
1990,55,"M",0.00897686088653471
1990,56,"M",0.0109514031485284
1990,57,"M",0.0119573142440512
1990,58,"M",0.0134963274416673
1990,59,"M",0.0137860867353427
1990,60,"M",0.0156251991384474
1990,61,"M",0.0185214088757089
1990,62,"M",0.0194409712418828
1990,63,"M",0.0200680369343358
1990,64,"M",0.0224115549321834
1990,65,"M",0.0240971376845522
1990,66,"M",0.027608159022996
1990,67,"M",0.029037037037037
1990,68,"M",0.0314754538438307
1990,69,"M",0.0355393471343273
1990,70,"M",0.0402644865538585
1990,71,"M",0.0380306183539071
1990,72,"M",0.0386599811060243
1990,73,"M",0.0494592755048022
1990,74,"M",0.054434313424171
1990,75,"M",0.0611670244500822
1990,76,"M",0.0663545695094647
1990,77,"M",0.0734458840465907
1990,78,"M",0.0767706505123705
1990,79,"M",0.0855287801223623
1990,80,"M",0.0998249912495625
1990,81,"M",0.106482226154094
1990,82,"M",0.117787249644805
1990,83,"M",0.131072847682119
1990,84,"M",0.143112922146076
1990,85,"M",0.159970620639001
1990,86,"M",0.162917271407837
1990,87,"M",0.178036233504809
1990,88,"M",0.193937652636115
1990,89,"M",0.195557243212455
1990,90,"M",0.232751887529289
1990,91,"M",0.242283950617284
1990,92,"M",0.257528556593977
1990,93,"M",0.261417322834646
1990,94,"M",0.309789343246592
1990,95,"M",0.30426479949077
1990,0,"F",0.00714
1990,1,"F",0.000667042357189682
1990,2,"F",0.00030046340702391
1990,3,"F",0.000369114356241493
1990,4,"F",0.000253085922670747
1990,5,"F",0.00018224064877671
1990,6,"F",9.00535818812193e-05
1990,7,"F",0.000131593376466718
1990,8,"F",0.000172384071711774
1990,9,"F",0.000110123668880152
1990,10,"F",0.00013927899904826
1990,11,"F",7.23562823342137e-05
1990,12,"F",0.000144196106705119
1990,13,"F",0.000165949527636523
1990,14,"F",9.12283902750536e-05
1990,15,"F",8.67246276261301e-05
1990,16,"F",0.000358320950182849
1990,17,"F",0.000301753186010722
1990,18,"F",0.000394355088589054
1990,19,"F",0.000393891107013052
1990,20,"F",0.000371590237311038
1990,21,"F",0.000303342353777011
1990,22,"F",0.000422168539062317
1990,23,"F",0.000277824939418728
1990,24,"F",0.000425803704492229
1990,25,"F",0.000284025083899515
1990,26,"F",0.000384444773029721
1990,27,"F",0.000447340560368609
1990,28,"F",0.000423542936665204
1990,29,"F",0.000528549442691249
1990,30,"F",0.000339314423286664
1990,31,"F",0.000333683701219614
1990,32,"F",0.0005785461475633
1990,33,"F",0.00072062179366196
1990,34,"F",0.000800120907159304
1990,35,"F",0.000565173979389989
1990,36,"F",0.000857064942148116
1990,37,"F",0.000951776649746193
1990,38,"F",0.000888242894056848
1990,39,"F",0.00119017600484139
1990,40,"F",0.00130537974683544
1990,41,"F",0.00114874308360935
1990,42,"F",0.00164144557870178
1990,43,"F",0.00204496947436343
1990,44,"F",0.00186966760150047
1990,45,"F",0.00194034565227201
1990,46,"F",0.00246614069031889
1990,47,"F",0.00218641185521095
1990,48,"F",0.0025584761193333
1990,49,"F",0.00242578356991694
1990,50,"F",0.00327738603634919
1990,51,"F",0.00310899416067122
1990,52,"F",0.00334778969793807
1990,53,"F",0.00355477154579107
1990,54,"F",0.00428586735240544
1990,55,"F",0.00506005486164745
1990,56,"F",0.00505682410593265
1990,57,"F",0.00515483359945686
1990,58,"F",0.00629252945050121
1990,59,"F",0.00595881061190575
1990,60,"F",0.00622230602432356
1990,61,"F",0.00716626199288088
1990,62,"F",0.00836820083682008
1990,63,"F",0.00854293049780747
1990,64,"F",0.00970821769553058
1990,65,"F",0.0118328557587252
1990,66,"F",0.0119547298049012
1990,67,"F",0.0132718931020289
1990,68,"F",0.0154963484453076
1990,69,"F",0.0171729683202822
1990,70,"F",0.019719064196509
1990,71,"F",0.0192186201163757
1990,72,"F",0.0213311846652955
1990,73,"F",0.0264639041692331
1990,74,"F",0.0278888200739448
1990,75,"F",0.033572276573043
1990,76,"F",0.0387142314166259
1990,77,"F",0.0430164116058445
1990,78,"F",0.0506724689320814
1990,79,"F",0.0562055091303002
1990,80,"F",0.0675484019921501
1990,81,"F",0.0766796673780263
1990,82,"F",0.0859059317924681
1990,83,"F",0.0954702597287475
1990,84,"F",0.104039702743706
1990,85,"F",0.123250470022979
1990,86,"F",0.134433556816228
1990,87,"F",0.149643019272832
1990,88,"F",0.170544164037855
1990,89,"F",0.17402454662026
1990,90,"F",0.187451346722715
1990,91,"F",0.198042723350521
1990,92,"F",0.222285228239297
1990,93,"F",0.246975225657768
1990,94,"F",0.273262661955241
1990,95,"F",0.285795293450525
1991,0,"M",0.008374
1991,1,"M",0.000642095800693464
1991,2,"M",0.000513753612330087
1991,3,"M",0.000364889084450359
1991,4,"M",0.00019454201567144
1991,5,"M",0.000364701213167859
1991,6,"M",0.000277377713767536
1991,7,"M",0.000212729748127978
1991,8,"M",0.000146200357146587
1991,9,"M",0.000122963418383031
1991,10,"M",0.00012388503468781
1991,11,"M",0.000129724120038052
1991,12,"M",0.00026914278024492
1991,13,"M",0.000135095580122937
1991,14,"M",0.000177698800533096
1991,15,"M",0.000426675769083074
1991,16,"M",0.000572152519514488
1991,17,"M",0.000981030081585665
1991,18,"M",0.00145557619749871
1991,19,"M",0.00159708576709465
1991,20,"M",0.00155370969531924
1991,21,"M",0.00139569606283878
1991,22,"M",0.00126494502061251
1991,23,"M",0.00123243052906482
1991,24,"M",0.00136097758730526
1991,25,"M",0.00139982002313988
1991,26,"M",0.00135400064879198
1991,27,"M",0.00131499797154568
1991,28,"M",0.00129517266622556
1991,29,"M",0.00126403397268834
1991,30,"M",0.00122945421014885
1991,31,"M",0.00116450110321157
1991,32,"M",0.0014534071216949
1991,33,"M",0.00166865705825576
1991,34,"M",0.00166491850223932
1991,35,"M",0.00177653923190804
1991,36,"M",0.00191885459141313
1991,37,"M",0.0018595734483585
1991,38,"M",0.00186480186480186
1991,39,"M",0.00189779578926559
1991,40,"M",0.00250896411391092
1991,41,"M",0.00282458550175086
1991,42,"M",0.00330721386023263
1991,43,"M",0.00328794993596672
1991,44,"M",0.00422627104614815
1991,45,"M",0.00391894587396013
1991,46,"M",0.0041595163141685
1991,47,"M",0.00477008590197069
1991,48,"M",0.00539564697052679
1991,49,"M",0.00581755400003753
1991,50,"M",0.00616930182382092
1991,51,"M",0.00634824920646885
1991,52,"M",0.00660983817987627
1991,53,"M",0.00803994366918448
1991,54,"M",0.00853616963250835
1991,55,"M",0.00966910484151864
1991,56,"M",0.00993177182246606
1991,57,"M",0.0126880350167604
1991,58,"M",0.0131991021384696
1991,59,"M",0.0144021274074854
1991,60,"M",0.0152853085463465
1991,61,"M",0.017568672228782
1991,62,"M",0.0198114207013455
1991,63,"M",0.0181695735235504
1991,64,"M",0.0216340890179992
1991,65,"M",0.0249297323719907
1991,66,"M",0.0279310841291933
1991,67,"M",0.0292507012154401
1991,68,"M",0.0294732548059762
1991,69,"M",0.0350280918360269
1991,70,"M",0.0372606200196891
1991,71,"M",0.0430201931518876
1991,72,"M",0.0393462109955423
1991,73,"M",0.0444951511694238
1991,74,"M",0.0512861352233814
1991,75,"M",0.0573622075758673
1991,76,"M",0.0663676064288048
1991,77,"M",0.0700231955246282
1991,78,"M",0.0779088804832609
1991,79,"M",0.0868496266019238
1991,80,"M",0.0950745345881706
1991,81,"M",0.103997501561524
1991,82,"M",0.119063665363706
1991,83,"M",0.12618625508395
1991,84,"M",0.151705620308781
1991,85,"M",0.152172336258795
1991,86,"M",0.169705469845722
1991,87,"M",0.182447787036035
1991,88,"M",0.189270976616231
1991,89,"M",0.21398002853067
1991,90,"M",0.216177523264137
1991,91,"M",0.232306129359973
1991,92,"M",0.272262026612078
1991,93,"M",0.303458009880028
1991,94,"M",0.3
1991,95,"M",0.340702210663199
1991,0,"F",0.00654
1991,1,"F",0.00051753428664649
1991,2,"F",0.00049857227031682
1991,3,"F",0.000250156347717323
1991,4,"F",9.08987615043745e-05
1991,5,"F",0.000249826824587502
1991,6,"F",0.000112784074888626
1991,7,"F",6.69814796208848e-05
1991,8,"F",0.00015248717473941
1991,9,"F",0.000128246232766912
1991,10,"F",0.000130975769482646
1991,11,"F",9.20513646614811e-05
1991,12,"F",0.000143071750482867
1991,13,"F",0.000142456906785697
1991,14,"F",7.03539978659287e-05
1991,15,"F",0.000180285752918376
1991,16,"F",0.000299503679616635
1991,17,"F",0.000186743300584092
1991,18,"F",0.000474317674262337
1991,19,"F",0.00044202151171357
1991,20,"F",0.000403236410494666
1991,21,"F",0.000463070155128502
1991,22,"F",0.000297346573080745
1991,23,"F",0.000444488723014553
1991,24,"F",0.000514504486781775
1991,25,"F",0.000179174007823932
1991,26,"F",0.000441163495191318
1991,27,"F",0.000262268329642149
1991,28,"F",0.000514180359779343
1991,29,"F",0.000403729262147391
1991,30,"F",0.000476926745590351
1991,31,"F",0.000575668414992964
1991,32,"F",0.000610163342375844
1991,33,"F",0.000607103106344227
1991,34,"F",0.00062905378409854
1991,35,"F",0.000528578476284446
1991,36,"F",0.000747077060998842
1991,37,"F",0.00104345809742807
1991,38,"F",0.000827097282394644
1991,39,"F",0.00136502328569134
1991,40,"F",0.00106317890492573
1991,41,"F",0.00110344827586207
1991,42,"F",0.00178955584746892
1991,43,"F",0.00189402646120464
1991,44,"F",0.00202128292015932
1991,45,"F",0.0019596963651174
1991,46,"F",0.00198158031029746
1991,47,"F",0.00212467428342353
1991,48,"F",0.00271101400016185
1991,49,"F",0.00278606220959041
1991,50,"F",0.00296514695904914
1991,51,"F",0.00305257395026295
1991,52,"F",0.00328799880436407
1991,53,"F",0.00431680251898124
1991,54,"F",0.00345349164067624
1991,55,"F",0.00405320162664913
1991,56,"F",0.00475834046193328
1991,57,"F",0.00538998927235145
1991,58,"F",0.00568102914999179
1991,59,"F",0.00639651010329996
1991,60,"F",0.00649180171364472
1991,61,"F",0.00671037499851803
1991,62,"F",0.00803993881108515
1991,63,"F",0.00873588659830227
1991,64,"F",0.0094880139340881
1991,65,"F",0.0107363955149574
1991,66,"F",0.0130438406401067
1991,67,"F",0.013457185870979
1991,68,"F",0.015292323335028
1991,69,"F",0.0176056699707257
1991,70,"F",0.0183341168426001
1991,71,"F",0.0232041593765899
1991,72,"F",0.0230048859934853
1991,73,"F",0.0242345276872964
1991,74,"F",0.0325766991561457
1991,75,"F",0.0329047849202513
1991,76,"F",0.0403669724770642
1991,77,"F",0.042746754439249
1991,78,"F",0.0485445329471398
1991,79,"F",0.0532068848723712
1991,80,"F",0.0614307548193068
1991,81,"F",0.0734312180088911
1991,82,"F",0.082661089532915
1991,83,"F",0.090808514404567
1991,84,"F",0.107581491881333
1991,85,"F",0.120881971465629
1991,86,"F",0.137503406922867
1991,87,"F",0.144836978290475
1991,88,"F",0.161414446446836
1991,89,"F",0.180605194186324
1991,90,"F",0.19964612208788
1991,91,"F",0.201106659034535
1991,92,"F",0.232032584417291
1991,93,"F",0.238538812785388
1991,94,"F",0.255340793489318
1991,95,"F",0.298151950718686
1992,0,"M",0.008534
1992,1,"M",0.000496966434058766
1992,2,"M",0.000273987038305496
1992,3,"M",0.000357973867907643
1992,4,"M",0.00033837369144549
1992,5,"M",0.00012793995351515
1992,6,"M",6.36449460609082e-05
1992,7,"M",0.000126860622462788
1992,8,"M",0.000210411143374153
1992,9,"M",0.000227120218861302
1992,10,"M",0.000141719052101997
1992,11,"M",0.000163185378590078
1992,12,"M",0.0002130787752232
1992,13,"M",0.000265052789680611
1992,14,"M",0.00019957202887142
1992,15,"M",0.000393451222977551
1992,16,"M",0.000797163775199815
1992,17,"M",0.000706107832753316
1992,18,"M",0.00140143103873674
1992,19,"M",0.00164096760503607
1992,20,"M",0.00121518452312813
1992,21,"M",0.00170960226606104
1992,22,"M",0.0011150403007423
1992,23,"M",0.00134198165958399
1992,24,"M",0.00127768007752216
1992,25,"M",0.000950779426268474
1992,26,"M",0.000981519392018845
1992,27,"M",0.00121683098494172
1992,28,"M",0.00121072037862528
1992,29,"M",0.00124543341082697
1992,30,"M",0.00121789891439011
1992,31,"M",0.00111139176559737
1992,32,"M",0.0013590854864771
1992,33,"M",0.00150971881487073
1992,34,"M",0.00146915184733736
1992,35,"M",0.00156238436299945
1992,36,"M",0.00182177537165936
